customer_id,order_number,order_revenue,follow_up_email,discount_amt_in_follow_up_email
4164,1,2.32,Y,0
3215,1,2.52,Y,0
557,1,2.64,Y,0
4857,1,2.79,Y,0
4977,1,2.81,Y,0
4758,1,2.94,Y,0
3001,1,2.56,Y,0
3961,1,2.81,Y,0
2209,1,2.83,Y,0
137,1,2.82,Y,0
782,1,2.45,Y,0
3026,1,2.28,Y,0
1124,1,2.13,Y,0
3516,1,2.55,Y,0
2684,1,2.98,Y,0
2810,1,2.85,Y,0
2929,1,2.89,Y,0
3667,1,2.37,Y,0
3520,1,2.39,Y,0
1946,1,2.97,Y,0
3250,1,2.26,Y,0
2067,1,2.04,Y,0
3907,1,2.81,Y,0
2709,1,2.98,Y,0
5296,1,2.16,Y,0
4545,1,2.61,Y,0
2740,1,2.26,Y,0
54,1,2.74,Y,0
2235,1,2.76,Y,0
786,1,2.79,Y,0
2244,1,2.89,Y,0
5004,1,2.74,Y,0
4507,1,2.59,Y,0
4835,1,2.25,Y,0
4707,1,2.02,Y,0
1027,1,2.74,Y,0
2516,1,2.87,Y,0
1677,1,2.72,Y,0
65,1,2.72,Y,0
3480,1,2.22,Y,0
3081,1,2.53,Y,0
439,1,2.58,Y,0
1623,1,2.38,Y,0
5220,1,2.26,Y,0
4315,1,2.17,Y,0
2830,1,2.21,Y,0
4002,1,2.94,Y,0
4823,1,2.99,Y,0
1861,1,2.23,Y,0
2788,1,2.03,Y,0
3465,1,2.18,Y,0
3072,1,2.15,Y,0
4674,1,2.14,Y,0
1415,1,2.21,Y,0
1971,1,2.87,Y,0
144,1,2.5,Y,0
1316,1,2.09,Y,0
5035,1,2.62,Y,0
913,1,2.16,Y,0
494,1,2.1,Y,0
2334,1,2.43,Y,0
204,1,2.03,Y,0
4175,1,2.07,Y,0
1057,1,2.37,Y,0
3765,1,2.97,Y,0
1575,1,2.26,Y,0
2086,1,2.18,Y,0
3235,1,2.74,Y,0
2779,1,2.3,Y,0
730,1,2.36,Y,0
1043,1,2.48,Y,0
1149,1,2.57,Y,0
4623,1,2.92,Y,0
3404,1,2.09,Y,0
984,1,2.42,Y,0
232,1,2.06,Y,0
3429,1,2.31,Y,0
1876,1,2.18,Y,0
719,1,2.81,Y,0
3739,1,2.81,Y,0
2601,1,2.6,Y,0
1231,1,2.15,Y,0
2784,1,2.99,Y,0
1694,1,2.49,Y,0
189,1,2.8,Y,0
4955,1,2.57,Y,0
1290,1,2.99,Y,0
906,1,2.25,Y,0
61,1,2.03,Y,0
4848,1,2.65,Y,0
4369,1,2.86,Y,0
1221,1,2.79,Y,0
3926,1,2.94,Y,0
3373,1,2.29,Y,0
2117,1,2.62,Y,0
1260,1,2.95,Y,0
1313,1,2.28,Y,0
4928,1,2.8,Y,0
3528,1,2.05,Y,0
1504,1,2.51,Y,0
3332,1,2.93,Y,0
4155,1,2.72,Y,0
3279,1,2.8,Y,0
2110,1,2.31,Y,0
1345,1,2.36,Y,0
3997,1,2.36,Y,0
3341,1,2.46,Y,0
2018,1,2.44,Y,0
2552,1,2.83,Y,0
2337,1,2.88,Y,0
4502,1,2.27,Y,0
2267,1,2.02,Y,0
299,1,2.43,Y,0
3702,1,2.95,Y,0
3138,1,2.61,Y,0
2366,1,2.46,Y,0
3931,1,2.09,Y,0
4938,1,2.12,Y,0
5054,1,2.54,Y,0
1340,1,2.59,Y,0
2069,1,2.67,Y,0
4549,1,2.21,Y,0
4107,1,2.8,Y,0
1871,1,2.47,Y,0
996,1,2.61,Y,0
1603,1,2.77,Y,0
4797,1,2.13,Y,0
5000,1,2,Y,0
1037,1,2.8,Y,0
3768,1,2.84,Y,0
2667,1,2.06,Y,0
5061,1,2.71,Y,0
3932,1,2.93,Y,0
110,1,2.06,Y,0
1947,1,2.12,Y,0
5058,1,2.78,Y,0
3834,1,2.66,Y,0
2066,1,2.48,Y,0
2701,1,2.12,Y,0
2047,1,2.95,Y,0
1643,1,2.37,Y,0
3808,1,2.52,Y,0
2430,1,2.43,Y,0
2696,1,2.56,Y,0
4602,1,2.54,Y,0
2943,1,2.22,Y,0
5288,1,2.25,Y,0
2689,1,2.1,Y,0
1951,1,2.63,Y,0
1094,1,2.61,Y,0
4611,1,2.76,Y,0
2389,1,2.43,Y,0
3043,1,2.53,Y,0
3494,1,2.9,Y,0
2795,1,2.61,Y,0
4017,1,2.51,Y,0
3849,1,2.35,Y,0
1268,1,2.7,Y,0
2515,1,2.12,Y,0
2666,1,2.36,Y,0
2638,1,2.03,Y,0
1024,1,2.14,Y,0
920,1,2.44,Y,0
285,1,2.81,Y,0
1019,1,2.2,Y,0
163,1,2.32,Y,0
3002,1,2.68,Y,0
4594,1,2.82,Y,0
4684,1,2.03,Y,0
1191,1,2.3,Y,0
1446,1,2.86,Y,0
2428,1,2.08,Y,0
2714,1,2.24,Y,0
4327,1,2.97,Y,0
2763,1,2.83,Y,0
5104,1,2.37,Y,0
3853,1,2.54,Y,0
922,1,2.47,Y,0
1844,1,2.76,Y,0
1985,1,2.94,Y,0
2160,1,2.68,Y,0
731,1,2.87,Y,0
4771,1,2.44,Y,0
5231,1,2.44,Y,0
4622,1,2.16,Y,0
4942,1,2.25,Y,0
1338,1,2.7,Y,0
4789,1,2.82,Y,0
3213,1,2.23,Y,0
3400,1,2.39,Y,0
314,1,2.56,Y,0
1656,1,2.38,Y,0
3099,1,2.98,Y,0
468,1,2.61,Y,0
2191,1,2.25,Y,0
4553,1,2.4,Y,0
768,1,2.9,Y,0
1875,1,2.5,Y,0
1692,1,2.22,Y,0
4174,1,2.53,Y,0
2241,1,2.93,Y,0
2474,1,2.49,Y,0
4775,1,2.28,Y,0
1755,1,2.06,Y,0
5169,1,2.73,Y,0
1476,1,2.3,Y,0
5267,1,2.67,Y,0
2264,1,2.42,Y,0
4255,1,2.45,Y,0
2541,1,2.59,Y,0
1107,1,2.61,Y,0
5021,1,2.17,Y,0
3344,1,2.98,Y,0
3424,1,2.83,Y,0
4445,1,2.5,Y,0
2702,1,2.2,Y,0
2958,1,2.9,Y,0
2674,1,2.88,Y,0
4836,1,2.49,Y,0
2694,1,2.03,Y,0
2645,1,2.12,Y,0
95,1,2.43,Y,0
1275,1,2.76,Y,0
2485,1,2.87,Y,0
2131,1,2.2,Y,0
3982,1,2.18,Y,0
134,1,2.87,Y,0
4290,1,2.21,Y,0
105,1,2.82,Y,0
3840,1,2.87,Y,0
3157,1,2.77,Y,0
3028,1,2.22,Y,0
4780,1,2.6,Y,0
4851,1,2.85,Y,0
2711,1,2.29,Y,0
3139,1,2.63,Y,0
545,1,2.1,Y,0
478,1,2.97,Y,0
487,1,2.01,Y,0
2874,1,2.3,Y,0
203,1,2.53,Y,0
1430,1,2.83,Y,0
1055,1,2.08,Y,0
2835,1,2.91,Y,0
463,1,2.15,Y,0
3559,1,2.46,Y,0
1086,1,2.47,Y,0
1240,1,2.56,Y,0
4301,1,2.67,Y,0
1884,1,2.67,Y,0
3014,1,2.5,Y,0
2125,1,2.34,Y,0
2873,1,2.72,Y,0
5300,1,2.47,Y,0
1023,1,2.06,Y,0
911,1,2.06,Y,0
1205,1,2.44,Y,0
1706,1,2.35,Y,0
2937,1,2.73,Y,0
3191,1,2.46,Y,0
3216,1,2.91,Y,0
3944,1,2.24,Y,0
2447,1,2.64,Y,0
2928,1,2.83,Y,0
3033,1,2.86,Y,0
1341,1,2.09,Y,0
2827,1,2.93,Y,0
3871,1,2.8,Y,0
2027,1,2.78,Y,0
623,1,2.52,Y,0
390,1,2.87,Y,0
1524,1,2.83,Y,0
121,1,2.08,Y,0
4961,1,2.76,Y,0
3770,1,2.84,Y,0
4526,1,2.93,Y,0
4990,1,2,Y,0
327,1,2.14,Y,0
4598,1,2.14,Y,0
1165,1,2.12,Y,0
3187,1,2.32,Y,0
4441,1,2.63,Y,0
1987,1,2.6,Y,0
3545,1,2.74,Y,0
3129,1,2.06,Y,0
4573,1,2.53,Y,0
4557,1,2.34,Y,0
3781,1,2.61,Y,0
3708,1,2.33,Y,0
2976,1,2.65,Y,0
183,1,2.91,Y,0
3648,1,2.42,Y,0
1458,1,2.71,Y,0
5043,1,2.9,Y,0
3639,1,2.85,Y,0
1402,1,2.06,Y,0
953,1,2.82,Y,0
4264,1,2.16,Y,0
500,1,2.17,Y,0
5074,1,2.56,Y,0
1147,1,2.08,Y,0
5243,1,2.63,Y,0
4482,1,2.87,Y,0
1169,1,2.91,Y,0
1271,1,2.85,Y,0
3660,1,2.42,Y,0
1243,1,2.65,Y,0
5029,1,2.5,Y,0
1919,1,2.74,Y,0
1258,1,2.97,Y,0
4856,1,2.65,Y,0
3828,1,2.6,Y,0
3750,1,2.27,Y,0
2644,1,2.99,Y,0
3518,1,2.76,Y,0
5282,1,2.14,Y,0
4730,1,2.53,Y,0
3266,1,2.61,Y,0
3120,1,2.49,Y,0
3098,1,2.56,Y,0
3678,1,2.67,Y,0
533,1,2.86,Y,0
4572,1,2.61,Y,0
3904,1,2.57,Y,0
2679,1,2.22,Y,0
3832,1,2.08,Y,0
4257,1,2.45,Y,0
1762,1,2.29,Y,0
4218,1,2.35,Y,0
2741,1,2.04,Y,0
1215,1,2,Y,0
2023,1,2.51,Y,0
2151,1,2.75,Y,0
681,1,2.21,Y,0
443,1,2.8,Y,0
342,1,2.11,Y,0
3572,1,2.54,Y,0
1981,1,2.51,Y,0
955,1,2.71,Y,0
337,1,2.7,Y,0
3160,1,2.68,Y,0
832,1,2.37,Y,0
1609,1,2.75,Y,0
4965,1,3,Y,0
4714,1,2.7,Y,0
519,1,2.95,Y,0
934,1,2.02,Y,0
2217,1,2.05,Y,0
1520,1,2.83,Y,0
1601,1,2.34,Y,0
3930,1,2.66,Y,0
2441,1,2.21,Y,0
4837,1,2.56,Y,0
1401,1,2.21,Y,0
2347,1,2.91,Y,0
3388,1,2.56,Y,0
2602,1,2.76,Y,0
1684,1,2.22,Y,0
3631,1,2.74,Y,0
4979,1,2.99,Y,0
106,1,2.81,Y,0
1673,1,2.12,Y,0
448,1,2.74,Y,0
833,1,2.7,Y,0
3577,1,2.03,Y,0
3340,1,2.22,Y,0
1138,1,2.59,Y,0
430,1,2.8,Y,0
4877,1,2.91,Y,0
3205,1,2.07,Y,0
102,1,2.17,Y,0
1984,1,2.93,Y,0
4475,1,2.66,Y,0
1629,1,2.72,Y,0
553,1,2.75,Y,0
669,1,2.82,Y,0
1417,1,2.51,Y,0
3619,1,2.41,Y,0
5045,1,2.18,Y,0
3492,1,2.17,Y,0
1949,1,2.29,Y,0
2199,1,2.52,Y,0
4543,1,2.89,Y,0
1184,1,2.15,Y,0
2008,1,2.57,Y,0
333,1,2.64,Y,0
480,1,2.2,Y,0
4297,1,2.58,Y,0
2791,1,2.39,Y,0
923,1,2.02,Y,0
1429,1,2.89,Y,0
1266,1,2.26,Y,0
1617,1,2.92,Y,0
1893,1,2.95,Y,0
2159,1,2.91,Y,0
1952,1,2.81,Y,0
909,1,2.14,Y,0
1966,1,2.92,Y,0
3793,1,2.76,Y,0
2553,1,2.18,Y,0
1781,1,2.67,Y,0
2229,1,2.12,Y,0
820,1,2.2,Y,0
3348,1,2.32,Y,0
2084,1,2.06,Y,0
2797,1,2.56,Y,0
152,1,2.45,Y,0
2722,1,2.98,Y,0
1109,1,2.66,Y,0
3811,1,2.2,Y,0
2716,1,2.06,Y,0
4500,1,2.09,Y,0
3847,1,2.16,Y,0
1863,1,2.89,Y,0
3159,1,2.07,Y,0
1082,1,2.69,Y,0
2290,1,2.04,Y,0
3472,1,2.27,Y,0
5308,1,2.02,Y,0
513,1,2.44,Y,0
4232,1,2.9,Y,0
2699,1,2.55,Y,0
2971,1,2.11,Y,0
246,1,2.96,Y,0
4863,1,2.27,Y,0
4055,1,2.11,Y,0
4191,1,2.54,Y,0
4677,1,2.04,Y,0
3370,1,2.12,Y,0
4240,1,2.51,Y,0
1592,1,2.62,Y,0
3405,1,2.59,Y,0
5224,1,2.28,Y,0
477,1,2.95,Y,0
3194,1,2.24,Y,0
376,1,2.2,Y,0
2964,1,2.85,Y,0
3325,1,2.66,Y,0
2663,1,2.84,Y,0
1298,1,2.29,Y,0
4286,1,2.41,Y,0
4876,1,2.79,Y,0
2651,1,2.75,Y,0
2622,1,2.36,Y,0
3013,1,2.47,Y,0
1513,1,2.17,Y,0
1132,1,2.1,Y,0
1716,1,2.97,Y,0
1838,1,2.84,Y,0
4208,1,2.67,Y,0
3917,1,2.05,Y,0
5177,1,2.13,Y,0
4770,1,2.43,Y,0
4592,1,2.75,Y,0
5039,1,2.38,Y,0
1404,1,2.34,Y,0
2756,1,2.33,Y,0
3035,1,2.86,Y,0
2046,1,2.62,Y,0
3356,1,2.2,Y,0
5142,1,2.68,Y,0
3436,1,2.43,Y,0
3326,1,2.23,Y,0
3010,1,2.69,Y,0
752,1,2.22,Y,0
4612,1,2.57,Y,0
3306,1,2.15,Y,0
4197,1,2.94,Y,0
1877,1,2.98,Y,0
405,1,2.36,Y,0
2388,1,2.82,Y,0
1406,1,2.86,Y,0
2108,1,2.87,Y,0
4818,1,2.94,Y,0
4118,1,2.95,Y,0
4568,1,2.12,Y,0
4815,1,2.77,Y,0
1378,1,2.03,Y,0
1192,1,2.35,Y,0
235,1,2.32,Y,0
289,1,2.44,Y,0
1040,1,2.72,Y,0
2224,1,2.04,Y,0
636,1,2.55,Y,0
1935,1,2.89,Y,0
3920,1,2.29,Y,0
1320,1,2.5,Y,0
1789,1,2.17,Y,0
1565,1,2.24,Y,0
1349,1,2.33,Y,0
3990,1,2.69,Y,0
4086,1,2.86,Y,0
809,1,2.73,Y,0
571,1,2.71,Y,0
2282,1,2.46,Y,0
2378,1,2.3,Y,0
5292,1,2.02,Y,0
901,1,2.01,Y,0
27,1,2.52,Y,0
844,1,2.16,Y,0
71,1,2.35,Y,0
3469,1,2.73,Y,0
3881,1,2.17,Y,0
4057,1,2.48,Y,0
2962,1,2.57,Y,0
4046,1,2.84,Y,0
1621,1,2.36,Y,0
440,1,2.11,Y,0
4281,1,2.14,Y,0
2965,1,2.13,Y,0
2201,1,2.11,Y,0
4459,1,2.37,Y,0
2502,1,2.78,Y,0
2837,1,2.03,Y,0
2824,1,2.58,Y,0
3004,1,2.05,Y,0
236,1,2.25,Y,0
2956,1,2.14,Y,0
3570,1,2.93,Y,0
755,1,2.8,Y,0
1758,1,2.96,Y,0
3475,1,2.83,Y,0
979,1,2.69,Y,0
1552,1,2.19,Y,0
2734,1,2.85,Y,0
57,1,2.79,Y,0
5060,1,2.67,Y,0
3188,1,2.19,Y,0
554,1,2.07,Y,0
1355,1,2.24,Y,0
1750,1,2.87,Y,0
4574,1,2.15,Y,0
4126,1,2.45,Y,0
3890,1,2.47,Y,0
835,1,2.62,Y,0
3386,1,2.4,Y,0
1227,1,2.35,Y,0
2752,1,2.84,Y,0
2055,1,2.81,Y,0
2153,1,2.45,Y,0
3273,1,2.84,Y,0
4341,1,2.1,Y,0
3199,1,2.79,Y,0
1172,1,2.52,Y,0
4591,1,2.71,Y,0
931,1,2.79,Y,0
1308,1,2.94,Y,0
1289,1,3,Y,0
3468,1,2.98,Y,0
1506,1,2.98,Y,0
3729,1,2.45,Y,0
364,1,2.54,Y,0
3411,1,2.96,Y,0
1744,1,2.83,Y,0
4456,1,2.08,Y,0
2690,1,2.95,Y,0
4634,1,2.83,Y,0
4389,1,2.62,Y,0
4966,1,2.54,Y,0
4528,1,2.62,Y,0
4559,1,2.54,Y,0
2274,1,2.49,Y,0
4580,1,2.5,Y,0
3534,1,2.67,Y,0
2328,1,2.05,Y,0
2789,1,2.86,Y,0
3145,1,2.73,Y,0
1754,1,2.82,Y,0
1734,1,2.36,Y,0
1389,1,2.31,Y,0
5066,1,2.71,Y,0
2528,1,2.6,Y,0
4340,1,2.13,Y,0
4635,1,2.06,Y,0
4651,1,2.57,Y,0
5080,1,2.85,Y,0
1514,1,2.95,Y,0
5233,1,2.95,Y,0
435,1,2.03,Y,0
3851,1,2.42,Y,0
5141,1,2.51,Y,0
437,1,2.54,Y,0
2519,1,2.57,Y,0
1284,1,2.67,Y,0
4188,1,2.94,Y,0
2781,1,2.3,Y,0
4468,1,2.91,Y,0
5217,1,2.73,Y,0
1539,1,2.79,Y,0
4618,1,2.16,Y,0
3338,1,2.32,Y,0
3315,1,2.52,Y,0
202,1,2.22,Y,0
5158,1,2.16,Y,0
4703,1,2.82,Y,0
2807,1,2.43,Y,0
1361,1,2.17,Y,0
3047,1,2.92,Y,0
3226,1,2.63,Y,0
3390,1,2.52,Y,0
1434,1,2.32,Y,0
1021,1,2.53,Y,0
1568,1,2.76,Y,0
424,1,2.35,Y,0
1661,1,2.17,Y,0
4121,1,2.44,Y,0
4510,1,2.07,Y,0
2101,1,2.18,Y,0
2630,1,2.56,Y,0
3083,1,2.28,Y,0
1491,1,2.37,Y,0
4860,1,2.5,Y,0
642,1,2.84,Y,0
4967,1,2.12,Y,0
4275,1,2.5,Y,0
321,1,2.2,Y,0
3147,1,2.92,Y,0
3519,1,2.11,Y,0
3650,1,2.78,Y,0
881,1,2.46,Y,0
4265,1,2.59,Y,0
4110,1,2.74,Y,0
141,1,2.97,Y,0
1237,1,2.72,Y,0
5138,1,2.09,Y,0
3642,1,2.41,Y,0
4791,1,2.9,Y,0
2802,1,2.98,Y,0
4907,1,2.54,Y,0
5116,1,2.23,Y,0
1847,1,2.29,Y,0
4656,1,2.32,Y,0
3486,1,2.32,Y,0
3383,1,2.49,Y,0
365,1,2.93,Y,0
3938,1,2.92,Y,0
2015,1,2.9,Y,0
1627,1,2.05,Y,0
3293,1,2.38,Y,0
4645,1,2.07,Y,0
637,1,2.5,Y,0
2921,1,2.16,Y,0
350,1,2.87,Y,0
4515,1,2.24,Y,0
353,1,2.81,Y,0
4216,1,2.41,Y,0
2847,1,2.76,Y,0
2534,1,2.69,Y,0
253,1,2.56,Y,0
729,1,2.49,Y,0
4950,1,2.06,Y,0
827,1,2.17,Y,0
1050,1,2.33,Y,0
2646,1,2.03,Y,0
2997,1,2.62,Y,0
5259,1,2.07,Y,0
1442,1,2.03,Y,0
1242,1,2.87,Y,0
2514,1,2.4,Y,0
2762,1,2.11,Y,0
4408,1,2.92,Y,0
2175,1,2.11,Y,0
2672,1,2.09,Y,0
2527,1,2.23,Y,0
4802,1,2.31,Y,0
1230,1,2.79,Y,0
2568,1,3,Y,0
2270,1,2.99,Y,0
3939,1,2.3,Y,0
511,1,2.21,Y,0
3862,1,2.29,Y,0
685,1,2.71,Y,0
4501,1,2.46,Y,0
2985,1,2.35,Y,0
3089,1,2.24,Y,0
5307,1,2.31,Y,0
3264,1,2.13,Y,0
5172,1,2.21,Y,0
2317,1,2.43,Y,0
2135,1,2.08,Y,0
48,1,2.82,Y,0
3218,1,2.5,Y,0
1293,1,2.92,Y,0
1079,1,2.05,Y,0
3823,1,2.59,Y,0
3994,1,2.71,Y,0
4012,1,2.48,Y,0
652,1,2.08,Y,0
2422,1,2.66,Y,0
4336,1,2.5,Y,0
363,1,2.07,Y,0
4251,1,2.28,Y,0
2652,1,2.15,Y,0
3114,1,2.77,N,0
4984,1,2.7,N,0
1855,1,2.14,N,0
735,1,2.99,N,0
1730,1,2.19,N,0
306,1,2.54,N,0
127,1,2.73,N,0
3875,1,2.34,N,0
787,1,2.6,N,0
1874,1,2.19,N,0
6,1,2.02,N,0
5266,1,2.9,N,0
4386,1,2.34,N,0
1530,1,2.32,N,0
2673,1,2.22,N,0
148,1,2.52,N,0
205,1,2.13,N,0
2905,1,2.14,N,0
971,1,2.96,N,0
737,1,2.18,N,0
4328,1,2.36,N,0
509,1,2.37,N,0
2559,1,2.89,N,0
1267,1,2.01,N,0
1813,1,2.63,N,0
347,1,2.88,N,0
3889,1,2.48,N,0
3414,1,2.03,N,0
1806,1,2.61,N,0
2650,1,2.99,N,0
649,1,2.97,N,0
4905,1,2.36,N,0
4385,1,2.26,N,0
4375,1,2.5,N,0
1545,1,2.53,N,0
3237,1,2.74,N,0
1011,1,2.55,N,0
2305,1,2.98,N,0
998,1,2.51,N,0
5038,1,2.8,N,0
2656,1,2.93,N,0
3861,1,2.83,N,0
402,1,2.94,N,0
942,1,2.22,N,0
5129,1,2.39,N,0
158,1,2.44,N,0
51,1,2.83,N,0
3374,1,2.26,N,0
4036,1,2.75,N,0
2498,1,2.62,N,0
3775,1,2.17,N,0
2668,1,2.47,N,0
5253,1,2.22,N,0
1097,1,2.46,N,0
1937,1,2.97,N,0
2434,1,2.33,N,0
5118,1,2.82,N,0
3227,1,2.51,N,0
4377,1,2.34,N,0
5303,1,2.26,N,0
3998,1,2.88,N,0
3045,1,2.99,N,0
871,1,2.2,N,0
3610,1,2.6,N,0
2339,1,2.87,N,0
4202,1,2.59,N,0
1440,1,2.96,N,0
4250,1,2.35,N,0
2864,1,2.81,N,0
3733,1,2.13,N,0
3163,1,2.26,N,0
972,1,2.17,N,0
843,1,2.23,N,0
1001,1,2.72,N,0
2096,1,2.71,N,0
2164,1,2.98,N,0
5265,1,2.72,N,0
1729,1,2.47,N,0
2769,1,2.73,N,0
4363,1,2.65,N,0
2360,1,2.64,N,0
4843,1,2.37,N,0
4122,1,2.37,N,0
750,1,2.27,N,0
2564,1,2.79,N,0
4904,1,2.63,N,0
1160,1,2.31,N,0
1151,1,2.12,N,0
3786,1,2.89,N,0
1350,1,2.03,N,0
2480,1,2.65,N,0
1113,1,2.79,N,0
4371,1,2.03,N,0
4738,1,2.09,N,0
1409,1,2.49,N,0
3816,1,2.22,N,0
447,1,2.55,N,0
1560,1,2.63,N,0
3954,1,2.45,N,0
4762,1,2.47,N,0
2713,1,2.87,N,0
385,1,2.61,N,0
3601,1,2.86,N,0
5184,1,2.84,N,0
2384,1,2.53,N,0
2992,1,2.45,N,0
436,1,2.62,N,0
2446,1,2.44,N,0
2091,1,2.3,N,0
3989,1,2.61,N,0
1331,1,2.23,N,0
1543,1,2.53,N,0
3042,1,3,N,0
3599,1,2.42,N,0
3217,1,2.8,N,0
3130,1,2.35,N,0
2049,1,2.8,N,0
3546,1,2.73,N,0
4999,1,2.42,N,0
4740,1,2.32,N,0
1800,1,2.82,N,0
1942,1,2.83,N,0
4720,1,2.83,N,0
5108,1,2.6,N,0
1196,1,2.36,N,0
3038,1,2.43,N,0
4971,1,2.58,N,0
3743,1,2.89,N,0
3112,1,2.56,N,0
839,1,2.53,N,0
3003,1,2.12,N,0
4541,1,2,N,0
4914,1,2.75,N,0
3621,1,2.35,N,0
2870,1,2.06,N,0
4146,1,2.37,N,0
4988,1,2.49,N,0
1489,1,2.38,N,0
5304,1,2.86,N,0
4221,1,2.04,N,0
2130,1,2.45,N,0
1181,1,2.54,N,0
541,1,2.02,N,0
3030,1,2.04,N,0
4464,1,2.08,N,0
193,1,2.73,N,0
32,1,2.68,N,0
1726,1,2.02,N,0
5205,1,2.67,N,0
3576,1,2.61,N,0
4636,1,2.81,N,0
1464,1,2.45,N,0
4997,1,2,N,0
3540,1,2.69,N,0
766,1,2.45,N,0
4141,1,2.27,N,0
1763,1,2.86,N,0
1374,1,2.61,N,0
4609,1,2.06,N,0
482,1,2.75,N,0
1118,1,2.7,N,0
3261,1,2.12,N,0
1379,1,2.64,N,0
2818,1,2.58,N,0
3919,1,2.48,N,0
4701,1,2.5,N,0
3511,1,2.66,N,0
449,1,2.66,N,0
4119,1,2.64,N,0
4539,1,2.34,N,0
767,1,2.56,N,0
3053,1,2.36,N,0
4794,1,2.53,N,0
718,1,2.81,N,0
542,1,2.41,N,0
894,1,2.04,N,0
1515,1,2.83,N,0
3395,1,2.39,N,0
4162,1,2.28,N,0
3703,1,2.83,N,0
4972,1,2.47,N,0
1816,1,2.55,N,0
4230,1,2.66,N,0
4558,1,2.46,N,0
785,1,2.71,N,0
3815,1,2.58,N,0
3712,1,2.12,N,0
1690,1,2.37,N,0
4828,1,2.82,N,0
1235,1,2.48,N,0
1069,1,2.27,N,0
99,1,2.64,N,0
5117,1,2.42,N,0
5084,1,2.61,N,0
3046,1,2.19,N,0
2973,1,2.96,N,0
3530,1,2.2,N,0
3092,1,2.41,N,0
4599,1,2.57,N,0
4587,1,2.03,N,0
4728,1,2.12,N,0
3339,1,2.35,N,0
2842,1,2.31,N,0
2628,1,2,N,0
5163,1,2.04,N,0
5113,1,2.3,N,0
5086,1,2.98,N,0
271,1,2.31,N,0
4112,1,2.11,N,0
4563,1,2.78,N,0
1422,1,2.58,N,0
3236,1,2.5,N,0
633,1,2.42,N,0
4021,1,2.32,N,0
308,1,2.77,N,0
5090,1,2.43,N,0
2416,1,2.19,N,0
1452,1,2.83,N,0
4615,1,2.54,N,0
3084,1,2.79,N,0
1522,1,2.93,N,0
3819,1,2.68,N,0
367,1,2.5,N,0
706,1,2.23,N,0
1943,1,2.28,N,0
428,1,2.62,N,0
4163,1,2.62,N,0
1471,1,2.19,N,0
1344,1,2.63,N,0
2457,1,2.63,N,0
2501,1,2.58,N,0
1741,1,2.41,N,0
593,1,2.3,N,0
2969,1,2.68,N,0
1020,1,2.6,N,0
635,1,2.79,N,0
3634,1,2.39,N,0
2182,1,2.14,N,0
3782,1,2.39,N,0
4595,1,2.34,N,0
4314,1,2.21,N,0
4080,1,2.33,N,0
1137,1,2.6,N,0
4147,1,2.81,N,0
3006,1,2.16,N,0
1465,1,2.78,N,0
3734,1,2.16,N,0
4097,1,2.1,N,0
3715,1,2.76,N,0
64,1,2.19,N,0
3905,1,2.5,N,0
1742,1,2.01,N,0
3485,1,2.91,N,0
3137,1,2.47,N,0
1477,1,3,N,0
1101,1,2.35,N,0
3857,1,2.41,N,0
5100,1,2.17,N,0
3288,1,2.18,N,0
1668,1,2.61,N,0
5109,1,2.55,N,0
4821,1,2.88,N,0
26,1,2.86,N,0
2678,1,2.79,N,0
3976,1,2.23,N,0
1388,1,2.79,N,0
180,1,2.53,N,0
4910,1,2.31,N,0
3693,1,2.93,N,0
5153,1,2.88,N,0
195,1,2.53,N,0
4542,1,2.3,N,0
2715,1,2.89,N,0
3550,1,2.43,N,0
188,1,2.17,N,0
3524,1,3,N,0
2043,1,2.19,N,0
4139,1,2.41,N,0
3121,1,2.92,N,0
77,1,2.71,N,0
4154,1,2.94,N,0
1330,1,2.86,N,0
2179,1,2.73,N,0
5283,1,2.87,N,0
2065,1,2.06,N,0
5075,1,2.11,N,0
5291,1,2.62,N,0
4035,1,2.21,N,0
2178,1,2.95,N,0
4421,1,3,N,0
1410,1,2.15,N,0
4929,1,2.63,N,0
4354,1,2.76,N,0
3476,1,2.47,N,0
3513,1,2.23,N,0
5041,1,2.24,N,0
5110,1,2.35,N,0
483,1,2.52,N,0
1041,1,2.45,N,0
2565,1,2.57,N,0
4427,1,2.4,N,0
547,1,2.47,N,0
4466,1,2.01,N,0
1903,1,2.72,N,0
505,1,2.7,N,0
4381,1,2.58,N,0
429,1,2.79,N,0
1761,1,2.74,N,0
4716,1,2.14,N,0
508,1,2.75,N,0
1595,1,2.41,N,0
2932,1,2.52,N,0
4210,1,2.97,N,0
2862,1,2.21,N,0
2933,1,2.07,N,0
490,1,2.35,N,0
2551,1,2.18,N,0
916,1,2.99,N,0
797,1,2.79,N,0
3643,1,2.79,N,0
1554,1,2.07,N,0
1596,1,2.38,N,0
849,1,2.55,N,0
2436,1,2.03,N,0
2850,1,2.18,N,0
1597,1,2.3,N,0
1437,1,2.75,N,0
4916,1,2.48,N,0
1004,1,2.93,N,0
4875,1,2.03,N,0
5201,1,2.13,N,0
2595,1,2.68,N,0
2026,1,2.29,N,0
2739,1,2.4,N,0
4704,1,2.03,N,0
1377,1,2.89,N,0
4753,1,2.88,N,0
937,1,2.63,N,0
5271,1,2.33,N,0
2572,1,2.74,N,0
3051,1,2.3,N,0
4742,1,2.91,N,0
4983,1,2.4,N,0
